reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e402eb2d-1980-4627-a562-f6cc3539a7f2,Rinto Hutasoit,https://play-lh.googleusercontent.com/a/ACg8ocJjgoxKNaP6SuAT6_1a7f2JADP8lIYuXbc7FW5QQ-wnkUNtaw=mo,"Nyusahin bangettt pake ini, sialan gue nyesel banget udah instal ini kemaren",1,0,,2026-04-09 16:34:38,,,
b5fc2361-3fda-49ac-b95a-8222f4fdecbf,birrul Walidain,https://play-lh.googleusercontent.com/a-/ALV-UjUKC9vw0FUmmtf1TOnrL-zv_Tz-OxtjE8m-tHnd88OnJ2QrmJ4,parah pengirimannya,1,0,,2026-04-09 15:41:54,,,
f62e4e65-ef77-48bf-bcfa-8584b297e2f9,budak korporat,https://play-lh.googleusercontent.com/a/ACg8ocLlrCkfVNGQf4qFWHnDXHXvzPgk8KAzs24DEP2ON_xnpT-PvQ=mo,"PELAYANAN CS INDOMARET TERLALU LAMA, SAYA MENGAJUKAN KOMPLAIN DARI APLIKASI SUDAH BERHARI2 TIDAK DITANGGAPI. LEWAT WA DAN TELP LANGSUNG KE CS JUGA TIDAK ADA SOLUSI. SAMPAI SEKARANG DANA SAYA TIDAK DIKEMBALIKAN OLEH INDOMARET",1,0,,2026-04-09 14:23:56,,,
4bcab431-f1ab-4564-8242-99b3a918f30b,qzangg Lee,https://play-lh.googleusercontent.com/a/ACg8ocKpQMdzOngbPsxRe3XXMSWqFwZi6Iwt09ptDyb7ZW_ZArFsvQ=mo,mohon tambahin fitur pembatalan nya min,1,0,2603100,2026-04-09 14:10:37,,,2603100
e0c89b1b-bb16-49bd-8752-ba81cbaf75e6,X N Abcxyz,https://play-lh.googleusercontent.com/a/ACg8ocL4VeHWWpMcYRJSnPRyuVDTNZI4zaQGs0ScCmdmkJxHqZDwAw=mo,Sekarang sudah tidak bisa instal di tablet/pad ya,1,1,2603100,2026-04-09 12:20:49,,,2603100
83902729-4157-4905-a387-1935f5167ab3,Aidina Lukman,https://play-lh.googleusercontent.com/a-/ALV-UjUGVaTc2_fqUbVvhoOIasj2LFgqiU5roYAGCsxauYamDYu8B3w,"beli galon isi ulang tiap toko alesannya habis pas dateng ke toko yang sama ada, INI KARYAWANNYA GA ADA YANG MAU ANTER?",1,0,,2026-04-09 11:50:30,,,
7f769a6b-67da-436e-8900-c925e6f2d21c,Elvina Yoshe,https://play-lh.googleusercontent.com/a/ACg8ocJlm7wOIH0IolGz50H1jprN12Q7rvSlyR6TSeu94hnL63pO_A=mo,"aplikasi aneh. barang yg dipilih udh masuk ke keranjang tapi pas bayar berubah sendiri ada barang yg dipilih otomatis ga kemasuk. padahal itu barang utama yg mau dibeli. dicancel gak bisa. saat pengiriman juga dikirim pakai grab, driver nya kayak gak niat alhasil saat mau ngasih barangnya jatoh ke tanah dan ada makanan yg pecah. sbelumnya juga pernah order tapi di cancel dari toko dg alasan delivery man nya pingsan. emg delivery man cuma 1? pihak indomaret ga mikirin sejauh ini kah klo ada case?",1,2,2602200,2026-04-08 21:58:16,,,2602200
a286286d-2153-48c9-aa4c-7ab971e3e2e4,Nurisa Apriana,https://play-lh.googleusercontent.com/a/ACg8ocKjHbfiHd2XfYVHUufjCErgW0tNgik-5f3KvDoSFAILf7zxfw=mo,pelayanan tidak baik tidak bisa komitmen saya pesan tidak diantar jelas' ada no transaksinya pas disamperin seluru indomaret bilang tidak ada atas pesanan terus masuk kemana dana nya?kita si bukan masala besar atau kecil dana nya tapi tolong komitmen nya kapok belanja disini,1,0,2603100,2026-04-08 21:30:04,,,2603100
c29ecfe1-49b3-41d9-9275-c87b3b02f7fa,alip merid adetya,https://play-lh.googleusercontent.com/a-/ALV-UjUh3gHW7pEM5uNlurktXjEWMgvrLJtVgDKvgN4CLrIiL6RvQIg,"najis !!!order barang dr tgl 5 april sampe batas estimasi belum sampai udah lewat 1 hari belum juga sampai,miris kualitas managemen yg kata nya menguasai pasar market tp mangement bobrokkkkk jangan pake buat order lagi titikkk, kualitas cs nya mit amit dah 🙃",1,0,,2026-04-08 21:29:30,,,
fcb0016b-06e1-4a35-9ae6-8420ac32a108,Putri Riris,https://play-lh.googleusercontent.com/a/ACg8ocKyX4ZMiXudEo8R6oh5gCaLddr6hSi965qgwLhpQcrraDckl9cs=mo,"bbrpa kali pesen setiap ada stok kosong ga ada konfirmasi dri staff nya, trus dikirim ga sesuai jadwal. bahkan smpe berhari2 status masih proses dan ga ada konfirmasi dikirim apa ngga, malah ga bisa cancel yaudh dianggurin gtu aja orderan gajelas",1,0,2603100,2026-04-08 18:39:46,,,2603100
1accc4b8-5343-451f-bf12-043d4eed3e9b,Nahdia Aisyiah Hamzah,https://play-lh.googleusercontent.com/a-/ALV-UjVo_6LI8wxuhqTQGJz-r7hV4y-9Z9hyMuPAAB26NN7EM2dTRWBU,"Saya merasa layanan Xpress Grocery sangat mengecewakan karena sering mengalami keterlambatan tanpa adanya kejelasan informasi kepada pelanggan. Hal ini sudah saya alami berulang kali, namun belum terlihat adanya perbaikan yang signifikan dari pihak layanan. Saya berharap pihak terkait dapat segera melakukan evaluasi dan perbaikan agar kualitas layanan menjadi lebih baik ke depannya.",1,0,2602200,2026-04-08 18:30:01,,,2602200
7dfe2d09-269e-42da-b314-dd937828c95d,Donni Wibowo,https://play-lh.googleusercontent.com/a-/ALV-UjWA0htzp_ldUvTYMejmTH2vamCoDjPwaLozhFjRby7x9iRTV6Go,ga bisa pakai gopaylater. mending alfagift bisa,1,0,2602200,2026-04-08 17:37:45,,,2602200
5ed344dd-4feb-42d9-beec-8afa75025433,Putri dinar,https://play-lh.googleusercontent.com/a/ACg8ocJeRENmOgdrX3_JrIzsKrmvRNlPXh6kpEKxzVHGEHT4jnBmGg=mo,"makin gajelas, pengiriman gapernah sesuai pdhal xpress 1jam stlh byr. gaada kontak jelas utk komplain, gaada kejelasan ttng pesanan yg LAMA BANGET GAK DIKIRIM2. KOMPLAIN GAPERNAH DITANGGAPI, KALAUPUN GA DIKIRIM KENAPA GA DIBATALIN??",1,0,2603100,2026-04-08 14:25:22,,,2603100
7259971e-7aa8-44de-b24b-ae1d31df6594,TEKNO GANZZ,https://play-lh.googleusercontent.com/a-/ALV-UjUC5--LzCeTJKOLYt0kf3ljPt2IDWrGl8AXaKI0459evDC63BY,"Percuma, Stok sering habiss",1,0,2603100,2026-04-08 12:18:00,,,2603100
3d075308-025b-4b76-ae85-754f8b15bad8,Yohana Pakpahan,https://play-lh.googleusercontent.com/a/ACg8ocKvNFlMgsnio_eSOojCsOL9aVZGqXlXmkOvVJKjwRCTW2y8gA=mo,pengantaran lamaa,1,0,2603100,2026-04-08 11:46:43,,,2603100
33d84b87-cba3-4abf-9ece-70428ce79fad,kasafra,https://play-lh.googleusercontent.com/a-/ALV-UjWJw1ee2Sc9yBv9FF03Y_wuPo6kKo5bdOMUs3tzhlQssTFfBZe-,"sangat mengecewakan, pesan yang bayar lunas 1 jam sampai nyatanya 1 hari pun belum jg kunjung datang orderannya,sangat mengecewakan gak jelas sekali",1,0,2603100,2026-04-08 09:21:01,,,2603100
5e47a43c-83eb-4e40-a7b7-372c1de33969,Itos,https://play-lh.googleusercontent.com/a/ACg8ocJigiTio7JGR_nj2v6i_RieSTczaW-jHBpD8pVpR8IHXbqYrsAv=mo,"pesanan tidak dikirim juga sampai besok pagi, mau cancel ajukan complain dulu dari apps, yg jawab bot, diminta tunggu sekian jam tanpa ada progress berarti. ya sudahlah, mungkin karena sudah bulan april ya...",1,0,,2026-04-08 09:04:23,,,
1270759b-2f91-4b56-84a2-e0abd4c65c49,Nabila Manzila Naida,https://play-lh.googleusercontent.com/a-/ALV-UjWahHCS39u1eD2AKQp-Fk7G1KgLDDq4P-1tJiZTdUePq0U5cTDk,"stok kebanyakan pluss minus. di aplikasi ada tp pas disamperin di 10 toko sekitar ga ada. terutama kenzlerr, bahkan ada yg sampe exp.",1,0,2603100,2026-04-08 08:32:15,,,2603100
939e9435-7545-4a75-8471-eddee28af0d8,Hanifa Ulfa Safarini,https://play-lh.googleusercontent.com/a-/ALV-UjVwYZZbAbHh5RDoDix1zn5Letwv-dT08sUxW2YW8-X0Q-Rvypcn,barang ga sampai tp keterangan selesai. dana jg ga balik.,1,0,2603100,2026-04-07 19:05:39,,,2603100
f7ac054f-4e4d-43e9-8bb1-a6f9c1149d17,Ntxia Hanoe,https://play-lh.googleusercontent.com/a/ACg8ocKSFqhqomusiiJQR5pLuVuIqOzVW66VegQ07zzF-LfF7XOjSw=mo,"TOKO NGGA JELAS, PESAN BARANG SUDAH 2 HARI BLM DATANG, NGGA ADA INFO. SUDAH AJUKAN KOMPLEN DI APLIKASI TIDAK ADA RESPON. EMAIL JUG TIDAK ADA RESPON. SANGAT TIDAK PROFESIONAL!",1,0,,2026-04-07 18:22:29,,,
566ec8d7-1547-4add-bc30-1b87a0dbe1f7,Wiradarmap,https://play-lh.googleusercontent.com/a/ACg8ocLlzJ2WlSJeXNTonzl8iedp5UjixVr9gKwp77L6qPRH9b6KH4M=mo,"saya sudah melakukan pesanan dan sudah membayar. harusnya sudah dikirim tgl 2 april tapi sampai sekarang belum diterima dan status di aplikasi sedang mengirim, sudah mengajukan komplain tapi langsung di end bahwa sudah dikirim. sampai saat ini pesanan saya masih belum dikirim, kalau dilihat dari sisi hukum ini sudah terkait dengan UUD No. 9 tahun 1999 tentang perlindungan konsumen dan UUD ITE 1/2024 tentang penipuan atau merugikan secara online.",1,0,2603100,2026-04-07 18:01:43,"Halo, Wiradarmap. Terima kasih sudah berbelanja dan memberikan penilaian. Dapatkan berbagai promo menarik di Klik Indomaret. Nikmati kelancaran dan kenyamanan belanja dengan update aplikasi Klik Indomaret ke versi terbaru!",2024-12-25 11:30:13,2603100
4bbc3d15-fb54-48df-aaa9-01701a94cf09,Ilham perdana,https://play-lh.googleusercontent.com/a/ACg8ocK1SygBd2HT1CfQGFWkRTTi9YuUwaBNnxxtN4pVgEfIIMni2Q=mo,"kalo stok gak bisa terintegrasi jangan buat apk online udah pesen barang pas ke toko stok kosong ternyata, udah beberapa indomaret kaya gini",1,0,,2026-04-07 17:34:33,,,
18bd7d70-9ede-4d9c-b2c7-4fbe614f1332,warna warni,https://play-lh.googleusercontent.com/a-/ALV-UjXLgAD7ill9mw0xQxh8bicqR5Tve_oBWq9FRGFPRgmqG17vea0,"pesan COD bayar full 52ribu dan kurirnya bilang 51ribu sekian setelah selesai, baru ngeh kalo ada barang yg di cancel dgn alasan habis dan ternyata di struk tercantum cuman 36ribu sekian sudah ngajuin komplain di aplikasi ""dana akan dikembalikan sesuai sistem pembayaran"" dan akan dikembalikan setelah klik pesanan selesai eh ternyata sampai sekarang tidak ada dana yg dikembalikan komplain lewat email juga gak ada balasan komplain lewat WA infonya pengecekan pihak kurir sampai skrg gak ada kabar",1,4,2603100,2026-04-07 17:08:45,,,2603100
a7637578-084c-4f4a-abe9-595741e228c5,BB,https://play-lh.googleusercontent.com/a/ACg8ocLt2toh8Olc7Q9Dfybm49i0o36GuI2ihoiGDh0ZaoQMs-c9to0=mo,customer care nya lambat responnya,1,0,2603100,2026-04-07 15:48:10,,,2603100
9010b37b-ec43-4ad0-b861-8a3f57b4582b,N.D 21,https://play-lh.googleusercontent.com/a-/ALV-UjWS12mV9T0HbMSbUAW9aYSZ1mxshtIp7NYIod9s6KsXChTCM7w,pesan expres instan karna butuh. eh gak dikirim kirim. di komplen ke cs pun gak ada perubahan selama 1x24jam. akhirnya datang langsung ke toko buat di cancel saja.,1,0,,2026-04-07 15:36:42,,,
61f8cf93-deb1-4fd5-879b-d8815a87c82c,Mmh Alif,https://play-lh.googleusercontent.com/a/ACg8ocJfwEAyBKE8xy9xHgkNqToHCFWUvfVcucwfC8_1VMQRQnGSMg=mo,"nyesel belanja disini, kurang barang tidak ditanggapi. seolah"" CSnya tutup mata, jadi gamau lg belanja disini..",1,0,2603100,2026-04-07 15:10:14,,,2603100
ef1dddde-432d-4811-a116-e18dd9325571,Riaa Mariaa,https://play-lh.googleusercontent.com/a/ACg8ocLU17WmRwbQrYakp6V9dQWr3w7HikXTZjd-BD_CIOsYoWnf2w=mo,"ga bgt deh.klu produk ga ada yg disistem nya jangan lupa di matikan,,ini ga udh datangnya lama pas udh diproses udh nunggu lama,,tiba"" di batalkan katanya produknya ga ada,rusak,dan banya alasan lain. ga bgt pokoknyaa!!",1,0,2603100,2026-04-07 15:06:56,,,2603100
bb59f98c-0430-4134-81b8-b44c7c613e41,Hafidz Alwi,https://play-lh.googleusercontent.com/a-/ALV-UjUL7fCL54o5JcXVZYVnz6r4C8_UybqWDdHzZw00U7BH46LUqo2a,"aplikasi gajelas, di shopee juga sering di cancel",1,0,2603100,2026-04-07 14:27:21,,,2603100
ac9c5420-1e5b-4e13-bb45-ee901629dea5,Rahma NurHikmah,https://play-lh.googleusercontent.com/a/ACg8ocJZIwNCpiGt7R4FlTbcvGhv2sGZpetMPbggBWKa4e-IXpKuzQ=mo,"Pengiriman lelet banget. nyesel mesan disini. paketku seminggu cuman didiemin. beda banget sama alfagift yg pengirimannya cepet, mana gabisa chat toko",1,0,2602200,2026-04-07 14:22:44,,,2602200
05e685c5-67da-4cd0-a47d-484e923e1d98,Agniya Fahma,https://play-lh.googleusercontent.com/a/ACg8ocICv2fbdJCzlFRYvJ_qhR1KvFn2HixzsKQeMtV67v0QCJFpqw=mo,kadang dikirim lama bgttttttt bgtttt bgtttt. mana kadang tokonya gamau nganter. males,1,0,,2026-04-07 14:17:35,,,
89accb04-efe5-4f1b-a12a-053d7d7eaee7,Ratih Astuti379,https://play-lh.googleusercontent.com/a-/ALV-UjVgWdRQO-c0FihwUNzKN00m0ahJXBsSAMu_zKDpoE1sCgrhrVZ6,katanya 1 jam sampe tpi telat mulu. pesan padahal udh dr jam 12 buat pengiriman jam 1 tpi ttep aja molor. msih mnding pake si merah lah yg hbis bayar udh langsung proses ga prlu nunggu slot waktu,1,0,2603100,2026-04-07 14:16:48,,,2603100
9020a63d-2c9a-4598-8807-894513d5360d,sorea 4103,https://play-lh.googleusercontent.com/a/ACg8ocLg5qlIdod9qgaXNfV1S-nZV2hJOErrTHcM8igalu5c9VDUYg=mo,"ahhh gak bisa di percaya, beli di aplikasi gak di anter2 udah di transfer keterangan selesai, udah telpon cs review melulu, komplain di aplikasi review gak satset nanganin Ampe taon jebot review komplenan, minta cancel balikin uangnya nunggu 20 hari kerja, gila ya hal begini nunggu 20 hari kerja",1,0,,2026-04-07 10:51:57,,,
9d41f880-04db-4230-9cc5-a54f1094a090,Fitri Cahyaningsih,https://play-lh.googleusercontent.com/a-/ALV-UjXHfbw1sK-89JNEli5VdgWUoN8tZmgCJSq6sW49g5mk9vSrCAor,saldo klik TDK bisa digunakan,1,0,2603100,2026-04-07 10:47:47,,,2603100
cea0817d-884c-49ef-aebf-b2f8204b171d,Familly Shop,https://play-lh.googleusercontent.com/a/ACg8ocJSWr9bsszU3Umiuxhrj76oK8hDv_KBT_73H_XO6U_CrpW6DQ=mo,terburukkkkk,1,0,,2026-04-07 10:42:34,,,
4c371924-7abd-4371-a968-8233477450db,Indah Syahfitri,https://play-lh.googleusercontent.com/a/ACg8ocIXNrs9AJXvSxO5wLseLr6Lfv9DmtbrEWaIVMRYPO6Ta4Dfgg=mo,"bintang satu buat pelayanan indomaret, pesenan udah nunggu lama di batalkan tiba2 stres",1,0,2603100,2026-04-07 09:54:49,,,2603100
7803ff16-bce9-436e-b04d-6081be901786,ijaddd Kurnia,https://play-lh.googleusercontent.com/a-/ALV-UjX5Kr0uWYJ3H655XpnDodnKQT4lyuFHNZYFFsHwoibkL7773wM,"kinerja pegawai buruk, order barang tidak mau antar dengan alasan rusak semua",1,0,,2026-04-07 09:26:22,,,
093d9ecb-9bf4-446d-94f4-b1525800a3aa,Maulana Dcorps,https://play-lh.googleusercontent.com/a-/ALV-UjVE63EyZi1pGlpshi37BXCvlY5JQ7Qj2ZsvfG0AQJHQslo4AHmT,gak bisa dibuka,1,0,,2026-04-07 09:23:58,,,
2bdabe27-3569-4abb-a872-4154e36f2d1a,Bawa W,https://play-lh.googleusercontent.com/a-/ALV-UjW0VX7LIKqEYDu42lxKZmvaeYZP8kpQ6xs8brr2rdsHrjm7fw8z,"Fungsi poin gak jelas, gak guna.",1,0,2603100,2026-04-07 07:37:48,,,2603100
cddae6d2-a5f4-404c-9865-978898350771,Bayumi,https://play-lh.googleusercontent.com/a/ACg8ocLBrj1_85jMLu4bVdYvLAHEBNKzFE5z6UlMRUUvRhtNDeudfQ=mo,gak jelas,1,0,,2026-04-06 23:35:24,,,
fed6a811-17b8-44d1-975f-bc1739d8f0a9,Saeyourbae,https://play-lh.googleusercontent.com/a-/ALV-UjVEOVEdJEQUWQKkNgskafYwjqD3fMbrUhWW-EF2SHsoct1X0wU,"aplikasi banyak error, belum lagi pengantaran lama. main cancle pesenan aja tanpa konfirmasi dulu.",1,0,2603100,2026-04-06 22:03:27,,,2603100
2abd3bc2-0476-439e-b9e1-1fd905dbb6d9,Isabela Nur Aulia Firdaus,https://play-lh.googleusercontent.com/a-/ALV-UjXVtDnLG55aAzxnhEowGJ2EV5ufK1exs-APeykKefZZrPTqyFlAVQ,barang saya tidak dikirim kirim padahal saya sudah bayar,1,0,2603100,2026-04-06 21:11:15,,,2603100
dd7b22ba-1022-4a54-920f-1259959fbbb0,Mira Novitasari,https://play-lh.googleusercontent.com/a-/ALV-UjUvg3TbbP5TkNj1A6e_7skjCWYPf8AxuoqWcab-PxA5faAPxWw,apk dan pelayanan terburuk. jelek banget. pesanan di proses terus gak di kirim2. mendingan alfamart past respon gratis ongkir pula.,1,0,2304200,2026-04-06 20:49:28,,,2304200
24d034f6-42c9-4889-ba00-fdda9a6ac9f7,Menok Kangasi,https://play-lh.googleusercontent.com/a/ACg8ocKPbsqfb06ZAZ2xyY8NyxqGVEDi12Jq5YKr6XyO9WcoT6E3McdA=mo,"klik indomaret jika tidak ada kurir melayani belanja online gratis pengantaran,lebih baik aplikasinya di off aja, dan juga untuk pengantaran instan 7000 jangan pakai jasa grab lagi,karna sudah 2X kurir grab sangat kurang ajar. masa belanjaan saya belum di antar ke rumah, si kurir dengan seenak udelnya proses selesai belanjaan sudah di antar dengan bukti foto rumah orang lain. saya sudah bayar biaya ongkir meskipun 7000 tapi,sangat merugikan saya sebagai konsumen.",1,1,2603100,2026-04-06 19:58:35,,,2603100
54270cc4-ef3f-428b-9f9b-a83657e48aa8,Dede karang,https://play-lh.googleusercontent.com/a-/ALV-UjVOU9ck-D8fn7pW9hNS_hghAepZ5CYZn2ZqxETiIpW-btnRHCO1,"registrasi hanya bisa lewat wa biasa sedangkan saya menggunakan wa bisnis metode SMS pun gak bisa, tolong tambahkan verifikasi via email",1,0,2602200,2026-04-06 19:01:45,,,2602200
be8283da-2ff0-4750-bc6f-15af5f904296,I Made Sentana,https://play-lh.googleusercontent.com/a-/ALV-UjXdscz0_R7lSXP8LeSbcm0neVi1bVsy9ln3dm_3NWY4q8LEE4Of,"Sangat kecewa. semakin kesini semakin bermasalah entah itu aplikasinya, entah itu tokonya, entah itu drivernya. Keseringan setelah pembayaran baru di info barang kosong, kurang teliti keseringan barang kurang dikirim, satu dua kali saya bisa maklum, ini sudah berkali-kali barang selalu kurang dikirim, saya sudah langganan pakai app ini, terus driver keseringan juga bermasalah, ini itu lah. dan tidak tepat waktu. Saran aja , tambahkan chat di dalam aplikasi jadi customer bisa chat toko/driver.",1,10,2603100,2026-04-06 18:47:55,,,2603100
61fb6864-87ea-49a6-8d1d-738c6a145471,ayuqik rahayu,https://play-lh.googleusercontent.com/a/ACg8ocIdahEB0pka-3-Ht3iqbNrd2A3jyqK80PDSY-nEneuEb90hHA=mo,"pengiriman sangat tidak on time,telat berjam jam dan tidak ada notifikasi dan konfirmasi apapun,dan tidak ada kompensasi keterlambatan juga,,, mending di simerah cepet bgt pengantaran nya, sorry to say Ya Indomaret,, not good at service",1,0,,2026-04-06 18:44:13,,,
de835116-3968-45cd-8364-f19a565bee15,fitri elisabeth,https://play-lh.googleusercontent.com/a-/ALV-UjUA566JDMVCR8A5fqdQ9kLylY1XMp__wnn_iin1J-8_MGGwBLLs,sudah pesan dan sudah di bayar tetapi pesanan di cancel tampa ada kejelasan yang tepat,1,0,2603100,2026-04-06 18:43:24,,,2603100
c828803b-921c-43d9-ac87-7e382b1a632f,cygrin,https://play-lh.googleusercontent.com/a/ACg8ocJoLFa9H11tRzDxTDldGn-XI-9ZZDN7tzrFSDgL4lMmwamd4g=mo,"lelet banget mulai dari pengiriman, pengajuan komplain direspon nya juga lelet dan pengembalian dananya juga lambat prosesnya.",1,0,,2026-04-06 18:29:40,,,
3d7a9881-b2b0-4392-a0ee-315be9c76274,19-031 Aji Maulana Ishak Zebua,https://play-lh.googleusercontent.com/a-/ALV-UjXvdzZHJtFeMl1wAIf9uNshHwgCzI7bd94C6NvRviybWYl8xUYU,belanja estimasi tanggal 3 sampai kapan gk kelen kabarin,1,1,2603100,2026-04-06 17:32:14,,,2603100
cb6da530-1696-48f0-89e1-68bbb9ae841a,Michael Saragih,https://play-lh.googleusercontent.com/a-/ALV-UjV0x9dNzf0DMd8GBPOMtoN3gdQcA9xw39ckB7z23mKDTPWXKIqN,pesanannya dikirim 5 jam setelahnya,1,0,2603100,2026-04-06 16:18:19,,,2603100
34a561b8-df88-41d4-9e15-c8846bb38b3e,Ayu Nurvitasari,https://play-lh.googleusercontent.com/a-/ALV-UjW8JEueq4bnL_0sM6x19Vf-mdZ779p2FQZaqiXBR4iUY7Fc9RrOoQ,"kenapa sih pengirimannya lama banget, pesen jam 9 sengaja pilih jam 11-12 ehh sampenya jam 5 sore wkwkw padahal di si merah gak sampe se jam nyampee. Bukan sekali dua kali, udah 5 kali kayak gini, akhirnya unistal",1,0,,2026-04-06 15:43:33,,,
f821e786-18b4-4d73-89c8-128183cc5358,Digital Triptronic,https://play-lh.googleusercontent.com/a-/ALV-UjWjpeWnAT9T5tA0qTBkTsMNTAJSd6uDdRv7nXaXBGtcVrLId0c,sering kali di batalkan dari pihak driver.,1,0,2603100,2026-04-06 15:23:32,,,2603100
0e368659-462f-42ac-8e5d-2f5373e7c0bd,Yunita Amanda,https://play-lh.googleusercontent.com/a/ACg8ocINMMNkYEN8lxql0NBCwmedyQG3xNAAZpLzY0nAFioYUrX9LA=mo,"ribet banget sistemnya, pas ditambahin ke keranjang produk masih tersedia, tapi pas dichekout malah habis mulu. milih lokasi gerai yg produknya tersedia juga ribet banget",1,0,,2026-04-06 13:59:56,,,
1ec99d83-41a0-4d7f-a122-470ab7e40140,Adila Nisa,https://play-lh.googleusercontent.com/a/ACg8ocKQKY9aromvZGiVfPN5J5EsgwKuhluXpxpU0kVAbMNbIaPeFA=mo,"pengiriman selalu telat dari tempo yang di tentukan,barang Ready di app tapi di toko mines/kosong,pembatalan dari toko sepihak seenaknya",1,0,2603100,2026-04-06 13:35:56,,,2603100
87ec54fe-4f47-4740-bf34-cc1f49690a5a,Mel U,https://play-lh.googleusercontent.com/a-/ALV-UjVkMheieo_CninmeWRUYvNJPBnS8P1-AHJp23fCdzkqBfdyiRw,ga ada cod mau di hapus aja akun nya dimana ya ngehapusnya ga keliatan,1,0,2603100,2026-04-06 13:08:40,,,2603100
d078492d-9af2-4bf0-a8be-b6910174ca3f,Salman,https://play-lh.googleusercontent.com/a/ACg8ocKwzS_qpG1jIQpmICuhsXEry3xCVzWK7R--i_jRunxWFG_NVQ=mo,pengiriman nya selalu lambat,1,0,,2026-04-06 09:39:32,,,
c81899e8-6b0c-40cf-9176-c31af063ed24,Ratna Dewi,https://play-lh.googleusercontent.com/a/ACg8ocJBxtv0tt-SkIOM0HKTv-7OniXjD8BR3g1WH_Du8PVEDTewzQ=mo,"kalo emng minumannya dan makanannya GK ada knpa bisa di pesan di aplikasinya sih, mana pegawainya baru konfirmasi setelah setengah jam nunggu. buang2 waktu tau gitu pesen yg lain di go food",1,0,2603100,2026-04-06 09:37:50,,,2603100
564dbf80-a784-47d8-b725-97deb71ad7d7,Rifqi Iqbal Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjXZOKr_HroTgERQlqnwFMxAJR97Z5BCeVFJ955eCEnpdk7Xcram,"Terlalu sering saat pengantaran barang tiba-tiba tidak ada, memang dana dikembalikan, tapi ini tidak efisien, tolong dari pihak toko hubungi pelanggan, berikan alternatif seperti merubah produk dengan harga yg sama, masalahnya pengembalian uangnya tidak bagus, karena tersimpan di aplikasinya, aneh sekali saat co ada, tapi setiap pengantaran ada saja yg kurang",1,6,2603100,2026-04-06 08:32:30,,,2603100
9a2868d9-0744-413d-accb-4d8db31171e8,arunika senja,https://play-lh.googleusercontent.com/a/ACg8ocK7uUrD1QUj9AHXkUok03wICH6_r2shHjgcNzC6OMOtucIhxg=mo,tidak ramah bintang 1,1,0,2602200,2026-04-06 08:20:10,,,2602200
d9c2b350-0154-4606-996d-6942e4d8b20e,Antasena Raja,https://play-lh.googleusercontent.com/a/ACg8ocLOurfj57GI4gPtRXCq5X5eoJd6ezO8itQY6Eo6k_z5SSCc1A=mo,buruk,1,0,2603100,2026-04-05 23:56:39,,,2603100
503ffc4c-ace5-4ca2-91b1-f77b74b6dc0d,Nanaa,https://play-lh.googleusercontent.com/a-/ALV-UjWMMmugz1jGygv3F4xgIkYsR5tDceUuDJiOt3Dcn9VJjiq2Pvbg,pesanan saya tidak sampai tapi keterangan nya pesanan selesai. sangat tidak amanah! mengecewakan,1,0,,2026-04-05 23:44:31,,,
66b9b87b-e399-4067-909b-99cbc1249d22,satria keren,https://play-lh.googleusercontent.com/a/ACg8ocJaz6KFCWuLpMAg_9qU_T_gCzF3Tb4Uu6jjEelZov2Z2OEYqA=mo,Ga jelas alasan org pakai ini karena urgent butuh tapi tidak ada waktu atau kendala malah ga bisa dihubungin. banyak kejelekan ga usah pakai 1. butuh dan pesan sekarang datangnya bisa lusa 2. aplikasi on cs off (tidak ada yg bisa dihubungi 3. tidak ada fitur batal pemesanan (sudah diantar super telat lewat dari urgent masih saja dikirim kalau sudah lewat dari waktu harusnya otomatis batal) aplikasi paling oon bikin rugi saja,1,3,2603100,2026-04-05 23:37:35,,,2603100
22fd21b5-25a9-4dbb-a357-9ce3dc3bdef1,Fikri Putra Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjX4qT4vogr5X7TKi13TKJMfyjqDvpEtaIPyFiFdOL8BPxKxlec,"Bad pelayanan pengiriman. Jika emang gada driver dari internal indomaret yang mau kirim, tolong di cancel saja. Selalu telat update stok, klo emang barang kosong kenapa di aplikasi masih bisa dibeli. Aneh",1,1,2603100,2026-04-05 22:02:50,,,2603100
b007a40d-a887-4606-8687-cdb70d07ce48,E R,https://play-lh.googleusercontent.com/a-/ALV-UjWzDlCrBT1HPQys3DkAd5sTgQZpJ5RSVDuOTCMXM5efdavjA2ha,"JANGAN ADA YG PESEN BARANG DI SINI, GUE PESEN SAMPE SEKARANG BARANG GA SAMPE KE RUMAH, PADAHAL UDAH BAYAR, UDAH NGAJUIN KOMPLAIN, TAPI GA ADA RESPON SAMA SEKALI, SANGAT MENGECEWAKAN, MENDING BELANJA DI SI MERAH, PALING LAMA PENGIRIMAN CUMA 1 JAM, INI UDAH PILIH JAM PENGIRIMAN SIANG, SAMPE LARUT MALEM GINI BARANG GA ADA, GA ADA JUGA KONFIRMASI, MERUGIKAN. UDAH KIRIM EMAIL, SAMPE WA GA ADA YG RESPON, MATI SEMUA KAH PEGAWAINYA?",1,0,2603100,2026-04-05 21:01:14,,,2603100
