review_id,user_name,review_date,rating,sentiment,text,clean_text,thumbs_up_count,review_created_version,app_version,developer_reply,developer_reply_date,source_app,source_package,source_url,sumber_data
00639a69-3cf1-4523-b572-c533551fbfaa,Lina Septiani,2026-04-18 17:00:08,2,negatif,ganti nomor hp aja ribet mesti ke email sama stok barang2 ga di update kalo udah abis,ganti nomor hp aja ribet mesti ke email sama stok barang tidak di update kalo udah abis,0,,,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
9ac6e096-5a71-4e35-8bd7-5279f2f7b43f,Ayda Larasati (Laras),2026-04-17 13:21:19,2,negatif,"harga di aplikasi sama di real toko sangat berbeda jauh, harusnya kaya Alfamart. antara aplikasi juga real toko sama wlpun ada beda promonya, setidaknya klo mau nanya harga gak harus kekasir pakai aplikasi kaya Alfamart buat cek harga sendiri bisa",harga di aplikasi sama di real toko sangat berbeda jauh harusnya kaya alfamart antara aplikasi juga real toko sama wlpun ada beda promonya setidaknya klo mau nanya harga tidak harus kekasir pakai aplikasi kaya alfamart buat cek harga sendiri bisa,0,21.01.1.00,21.01.1.00,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
81cf7504-cd28-4d3b-b88c-d9f2a3d3222a,Mifta Ama,2026-04-17 08:20:10,2,negatif,"stok produk yang kosong pada APK ini kurang diperhatikan. Seharusnya jika stok produk sudah habis (kosong), tombol pembeliannya ke keranjangnya ditulis habis dan diganti warnanya agar terlihat perbedaan jika barang telah habis! Jangan disamakan dengan barang yang masih ada untuk ditambah ke keranjang.",stok produk yang kosong pada aplikasi ini kurang diperhatikan seharusnya jika stok produk sudah habis kosong tombol pembeliannya ke keranjangnya ditulis habis dan diganti warnanya agar terlihat perbedaan jika barang telah habis jangan disamakan dengan barang yang masih ada untuk ditambah ke keranjang,3,2604100,2604100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
fe222aef-0acc-43a4-8949-0792f37e27ed,Syaifudin Rokhmat,2026-04-17 07:52:33,2,negatif,"Tidak bs diinstall di tab, Pak tolong di perbaiki aplikasinya tdk bisa diinstall di tab terdeteksi emulator. Terima kasih",tidak bs diinstall di tab pak tolong di perbaiki aplikasinya tidak bisa diinstall di tab terdeteksi emulator terima kasih,1,2604100,2604100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
e65215f4-8b76-4314-8af4-890d91e56a26,Sydney Baker,2026-04-17 06:18:37,2,positif,"ini aplikasi sering amat hrus update,per 1bulan sekali,apa krna hpku jadul?tp aplikasi lain enggak apalagi aplikasi si merah g prnah trus2an hrus di update,tiap buru2 mau bli sesuatu d aplikasi pas buka hrus update jd kburu g mood",ini aplikasi sering amat hrus updateper bulan sekaliapa krna hpku jadultp aplikasi lain enggak apalagi aplikasi si merah prnah trus an hrus di updatetiap buru mau bli sesuatu aplikasi pas buka hrus update jd kburu mood,0,,,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
f73062c8-65fd-4350-a118-d20a47316cbb,Harmis Harry Nuari,2026-04-16 23:53:38,2,netral,"min tolong jgn dibatasi stock kartu pokemonnya, tapi batasi tiap pembelian maksimal 2 set pack khusus / 4 pack normal",min tolong jgn dibatasi stock kartu pokemonnya tapi batasi tiap pembelian maksimal set pack khusus pack normal,0,2604100,2604100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
62dd5993-81d1-451b-88cb-97288bb3a25a,Candra Candra,2026-04-16 18:01:39,2,positif,pusing banget sama apk ini dikit2 update dikit2 update,pusing banget sama aplikasi ini dikit update dikit update,0,2604100,2604100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
2889f258-45c3-4137-9098-b31cd2538ce8,Mas Bian,2026-04-16 16:49:18,2,netral,"cuma saran, tolong sediakan kolom chat untuk customer dengan toko, untuk konfirmasi semisal ada gangguan dalam proses pemesanan. terimakasih",cuma saran tolong sediakan kolom chat untuk customer dengan toko untuk konfirmasi semisal ada gangguan dalam proses pemesanan terimakasih,0,2604100,2604100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
f326a0c9-6f8b-4ec2-9ee7-d291d5d5fc5f,Niken Wardani,2026-04-16 10:06:15,2,netral,apk nyusahin,aplikasi nyusahin,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
47490a6c-78a3-4223-bfb6-18a11808ebe6,Annisa Putri,2026-04-16 07:46:14,2,netral,pembaruan terus,pembaruan terus,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
27fc46ba-c178-4c9b-8649-418b1fb64541,Alan Adithia,2026-04-15 15:03:14,2,positif,"rempong bangett dikit"" update",rempong bangett dikit update,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
9503469b-7934-4de5-a791-872376811126,Pratama Hendra,2026-04-13 14:02:39,2,negatif,mau daftar aja susah bener di verifikasinya data tidak ditemukan cape lah,mau daftar aja susah bener di verifikasinya data tidak ditemukan cape lah,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
6611f30b-8006-4d7a-9bd9-d008e148c02d,Andhyna Sekar S,2026-04-12 11:04:39,2,negatif,"beberapa kali pesanan dibatalkan,dengan alasan barang kosong padahal jelas di aplikasi tersedia.juga kurir disarankan yang lebih komunikatif.",beberapa kali pesanan dibatalkandengan alasan barang kosong padahal jelas di aplikasi tersediajuga kurir disarankan yang lebih komunikatif,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
3db3d4dc-6fee-4b82-a1c4-19b3bef9f347,syifah APB,2026-04-12 09:06:36,2,netral,"awalnya bagus, tapi saat ada kesalahan pada sistem solusinya nyaris g ada. entah nanti duit balik apa g penanganannya terlalu lambat",awalnya bagus tapi saat ada kesalahan pada sistem solusinya nyaris ada entah nanti duit balik apa penanganannya terlalu lambat,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
9cd0dcce-afbf-4c0f-ba28-1b9bbd9d8ca7,Mega Anjar,2026-04-11 08:36:47,2,negatif,"Padahal di awal pake ini puas bgt loh. tp di transaksi kedua, pesan jam 7.16 malam. pengantaran sekitar jam 8-9malam. ditunggu sampe jam 9.30 malam gak ada. ternyata katanya dateng jam 10.44 MALAM. Ya menurut NGANA aja jam segitu nerima tamu? Diajukan komplain krna kurir gak ada ETIKA. malah transaksi dibatalinnya. gk semua komplain harus dibalikin dana ya! pokoknya kami mau barang SAMPE tapi di jam ORANG NORMAL!",padahal di awal pake ini puas banget loh tp di transaksi kedua pesan jam malam pengantaran sekitar jam malam ditunggu sampe jam malam tidak ada ternyata katanya dateng jam malam ya menurut ngana aja jam segitu nerima tamu diajukan komplain krna kurir tidak ada etika malah transaksi dibatalinnya tidak semua komplain harus dibalikin dana ya pokoknya kami mau barang sampe tapi di jam orang normal,3,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
55126534-9137-4279-9ad7-5aea3abbef71,Viola Anggun,2026-04-10 18:47:42,2,negatif,"sudah beberapa kali order slalu di cancel dgn alasan tdk ada driver yg kirim lah, barang rusaklah, sistem cod ada kendala lah.. tolong diperbaiki lagi . Thx (IDM Pembangunan Serpong)",sudah beberapa kali order slalu di cancel dgn alasan tidak ada driver yg kirim lah barang rusaklah sistem cod ada kendala lah tolong diperbaiki lagi thx idm pembangunan serpong,1,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
e8db8d0a-db77-4c36-8bb4-116f34471f79,Gy Mi6,2026-04-10 17:34:53,2,negatif,niat bikin aplikasi gak si.... gangguan mullu,niat bikin aplikasi tidak si gangguan mullu,1,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
fe56e722-3af9-4c2f-986e-49a18edb2f2f,Anadya Aisyahfadhila,2026-04-09 14:28:13,2,negatif,"aplikasi nya sngt membantu. Tapi saran sy tolong dikasih 'contact person' dr setiap toko yg bs dihubungi oleh customer. krn kmrin sy pesan dgn total pesanan yg tdk sedikitt, tp pengiriman tertunda terus sampai ganti hari... sy mau komplain tp komplain kemanaa... lwt layanan yg di apk jam operasional hanya smpai jam 6 sore. nomor yg di google pun tdk bs dihubungi. jd sy terpaksa menunggu. sy baru mengalami hal spt itu, pdhl sy sdh lumayan lama pakai apk ini.",aplikasi nya sngt membantu tapi saran sy tolong dikasih contact person dr setiap toko yg bs dihubungi oleh customer krn kmrin sy pesan dgn total pesanan yg tidak sedikitt tp pengiriman tertunda terus sampai ganti hari sy mau komplain tp komplain kemanaa lwt layanan yg di aplikasi jam operasional hanya smpai jam sore nomor yg di google pun tidak bs dihubungi jd sy terpaksa menunggu sy baru mengalami hal spt itu pdhl sy sdh lumayan lama pakai aplikasi ini,0,,,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
813385c6-3d4c-482b-b5e8-3e6543755f6d,Sefia 2744,2026-04-09 13:18:28,2,netral,order 3x pemesanan melebihi jam yg ditentukan terus lebihnya 30 Sampek 45 menitan 🙇,order pemesanan melebihi jam yg ditentukan terus lebihnya sampek menitan,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
07b9ae69-8b9d-42ab-8365-72843d019182,Rina Fitriyanti,2026-04-09 11:02:20,2,negatif,sedikit kecewa. sudah order tapi barang kadang ada yang di bawa. cara ngelacaknya juga aneh. masa malah jalanan sama motor kurir nya yang di foto.,sedikit kecewa sudah order tapi barang kadang ada yang di bawa cara ngelacaknya juga aneh masa malah jalanan sama motor kurir nya yang di foto,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
6be24399-ffd3-4c29-95ad-d6b996e5739e,Lia Sandri,2026-04-07 20:14:51,2,netral,"slama ini pake mungkin blm ada setahun, tapi Uda 2x kasus barang ketinggalan..trus skrg bgt lagi order dari jam 5, keterangan kirim jam 6-7 kenyataan jam 8 lebih blm dtg bahkan keterangan dilacak kurir baru mau ambil pesanan ke toko Indomaret. plis lah perbaiki !!!!",slama ini pake mungkin blm ada setahun tapi uda kasus barang ketinggalantrus skrg banget lagi order dari jam keterangan kirim jam kenyataan jam lebih blm dtg bahkan keterangan dilacak kurir baru mau ambil pesanan ke toko indomaret plis lah perbaiki,5,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
28ef6a21-6e7c-4f04-936c-6a1118a370f1,Siti alwi,2026-04-07 18:45:10,2,negatif,"untuk jasa antar nggak bangett stoknya banyak yg kosong tapi di aplikasi masih tersedia bikin bingung ini emang stoknya yg gk ada apa kurirnya yg pada males nganter. gak kaya alfa satset pengirimannya, responsnya. kalo barang ada ada nggak nggak.",untuk jasa antar tidak bangett stoknya banyak yg kosong tapi di aplikasi masih tersedia bikin bingung ini emang stoknya yg tidak ada apa kurirnya yg pada males nganter tidak kaya alfa satset pengirimannya responsnya kalo barang ada ada tidak tidak,1,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
4920b967-62e2-4084-a96b-45fa33e47714,Ranniy de Rosary,2026-04-07 08:48:50,2,negatif,"Belanja lewat klik indomaret akhir-akhir ini memang sangat menguras emosi Saya pesan express dari kemarin sore sampai saat ini paket belum diantar. saya complain via wa, e-mail, via apps sama sekali tidak direspon.",belanja lewat klik indomaret akhirakhir ini memang sangat menguras emosi saya pesan express dari kemarin sore sampai saat ini paket belum diantar saya complain via wa email via apps sama sekali tidak direspon,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
711bc29e-8e87-4bf9-a33c-0c805ab05f07,RUDY PAMUNGKAS,2026-04-06 17:58:35,2,negatif,"Gagal diproses oleh sistem. Silakan coba lagi nanti Tunggu sebentar, kami sedang bereskan coba lagi atau kembali lagi nanti maksudnya gimana ini!!! ngerti gk hari ini ditarget cari new member?",gagal diproses oleh sistem silakan coba lagi nanti tunggu sebentar kami sedang bereskan coba lagi atau kembali lagi nanti maksudnya gimana ini ngerti tidak hari ini ditarget cari new member,0,,,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
faa1120e-f1e6-4280-9db2-c5bd4e318de3,Rosiana Larasati,2026-04-05 18:32:55,2,negatif,"banyak error nya bikin emosi, masalahnya gk bisa2 di akses emang aplikasinya aja yang gk bner pakek wifi juga sama aja dan pakek data pun sama berarti aplikasinya yang bego kan gk jls banget error mluk",banyak error nya bikin emosi masalahnya tidak bisa di akses emang aplikasinya aja yang tidak bner pakek wifi juga sama aja dan pakek data pun sama berarti aplikasinya yang bego kan tidak jls banget error mluk,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
bc8db79c-bd20-4d04-b778-85c19e64ec2d,Apriska Noviarni,2026-04-04 12:06:58,2,negatif,"Sangat buruk pelayanannya, saya mengajukan komplain tapi sangat lama direspon. Dichat via wa oleh pegawainya yang katanya akan mengantarkan pesanan yang kurang, tapi tidak pernah sampai pesanannya hingga sekarang. Sudah tiga kali kejadian pesanan kurang. Mohon untuk diperbaiki lagi pelayanannya. Kalau begini sangat merugikan konsumen.",sangat buruk pelayanannya saya mengajukan komplain tapi sangat lama direspon dichat via wa oleh pegawainya yang katanya akan mengantarkan pesanan yang kurang tapi tidak pernah sampai pesanannya hingga sekarang sudah tiga kali kejadian pesanan kurang mohon untuk diperbaiki lagi pelayanannya kalau begini sangat merugikan konsumen,0,,,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
7a0b2a1c-2c50-438a-917b-377fbeb79185,kajesha jeyyana,2026-04-03 21:05:34,2,negatif,lama bgt buset,lama banget buset,0,,,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
43d219e4-c111-4b7f-9579-ee6ff5ce98b6,Rizki R. a.k.a Kiki,2026-04-03 20:04:53,2,negatif,"pertama kali beli di klik indomaret, pengiriman telat, komplain juga tanggapannya lama banget",pertama kali beli di klik indomaret pengiriman telat komplain juga tanggapannya lama banget,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
75fe8359-fb61-4140-af48-37bf96980cf4,arif burhanudin,2026-04-02 19:43:28,2,negatif,"mohon di perbaiki,aplikasi terkenal lemot dan berat memuat fitur.",mohon di perbaikiaplikasi terkenal lemot dan berat memuat fitur,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
6c258094-9c26-41ac-97be-22874a1ebecd,Isa AinuNisa,2026-04-02 18:15:43,2,positif,"tolong dong abis verifikasi wa bayar pakai isaku di pemberitahuan udah berhasil tapi kembali ke aplikasi malah ngulang lgi, tolong diperbaiki",tolong dong abis verifikasi wa bayar pakai isaku di pemberitahuan udah berhasil tapi kembali ke aplikasi malah ngulang lgi tolong diperbaiki,1,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
f7d67f0d-38f6-4a44-8530-a0a4f16b406c,Ahmad Rinaldi,2026-04-02 13:49:03,2,positif,pengiriman ga sesuai tepat waktu yang di tentukan padahal Deket,pengiriman tidak sesuai tepat waktu yang di tentukan padahal deket,0,2602200,2602200,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
f6357e45-9df4-41e0-ab22-97399207de7b,Dewi Larasati,2026-04-01 20:56:38,2,negatif,"kecewa,sring mulur waktu pengirimannya ga on time",kecewasring mulur waktu pengirimannya tidak on time,0,2602200,2602200,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
46674f6a-62f1-49bd-b16a-31ca5ea42132,Nia Cahya,2026-04-01 09:16:08,2,negatif,"Kalau gak niat kirim stock nya kosongin aja, giliran sudah di CO tiba2 dicancel dengan jeda waktu yang lumayan lama, keselll banget, udah sering cancel, gak usah kasih apk kalau fiturnya gak berguna",kalau tidak niat kirim stock nya kosongin aja giliran sudah di co tiba dicancel dengan jeda waktu yang lumayan lama keselll banget udah sering cancel tidak usah kasih aplikasi kalau fiturnya tidak berguna,0,2506100,2506100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
63ec30ce-549e-4164-9dd4-ab9699e3d1c4,kiddos zonee,2026-03-31 16:52:52,2,negatif,"bobrok banget sih belanja online di app 1 ini,kita masukin ke keranjang dan jelas stok tersediaaaa yaaa..udah nunggu lama tiba2 aja gitu dicancel tanpa konfirmasi,pelayanan karyawanan nya juga bobrok,asliiiiii....gua uninstal dah lu dari pada emosi mulu belanaja disini,gak sekali 2x loh ya..keseringaaaannn,dah gua mau segia blanja di aplikasi simerah aja jelas dan pelayanan karyawan nya ramah,bila ada barang yg rusak mereka slalu konfirmasi seblum kirim mau tetap diambil atau mau dikemblkan dana",bobrok banget sih belanja online di aplikasi inikita masukin ke keranjang dan jelas stok tersediaaaa yaaaudah nunggu lama tiba aja gitu dicancel tanpa konfirmasipelayanan karyawanan nya juga bobrokasliiiiiigua uninstal dah lu dari pada emosi mulu belanaja disinigak sekali loh yakeseringaaaannndah gua mau segia blanja di aplikasi simerah aja jelas dan pelayanan karyawan nya ramahbila ada barang yg rusak mereka slalu konfirmasi seblum kirim mau tetap diambil atau mau dikemblkan dana,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
aded7d0e-5198-498b-9ef0-c3a1607694e9,Achmad Ikhwan Ramadhan Siregar,2026-03-30 21:12:22,2,netral,"aplikasi sebetulnya membantu sekali, tapi pengirimannya terlalu lama, seharusnya dari estimasi jam 21.00 itu sudah bisa dicarikan driver atau kurir toko, tapi ini tidak selalu dibatas akhir estimasi baru di cari kurirnya, mines dari pelayanan pengiriman kurang cepat dan terkesan dilambat lambatkan. semoga nextnya bisa diperbaiki tentang pengiriman ini",aplikasi sebetulnya membantu sekali tapi pengirimannya terlalu lama seharusnya dari estimasi jam itu sudah bisa dicarikan driver atau kurir toko tapi ini tidak selalu dibatas akhir estimasi baru di cari kurirnya mines dari pelayanan pengiriman kurang cepat dan terkesan dilambat lambatkan semoga nextnya bisa diperbaiki tentang pengiriman ini,2,2602200,2602200,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
c3b21a7e-063b-40b1-9d0d-51668bad99b8,Yusfi Irawan,2026-03-30 18:56:32,2,negatif,akhir-akhir ini pesanan di cancel toko tanpa konfirmasi,akhirakhir ini pesanan di cancel toko tanpa konfirmasi,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
ac943a72-037d-4047-a073-2ad77cbaa086,lulu izatulrahmania,2026-03-30 15:14:23,2,negatif,kok lama lama..eror sih aplikasinya stiap.mau belanja harus update lagi hufft..sekarangalah harus login,kok lama lamaeror sih aplikasinya stiapmau belanja harus update lagi hufftsekarangalah harus login,1,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
d3263777-a058-4924-9e2a-67221d1468a7,Yui Baha,2026-03-30 12:37:38,2,negatif,"perbaiki SDM spg dan spbnya apalagi kurir interen... masa berkali kali order klo gk penyok ,barang ketinggalan barang salah kirim, barang ketuker dengan customer lain. dan pengiriman tdk sesuai jadwal permintaan. klo emang gini caranya y gk salah klo ketika stock an barang banyak minus pegawainya teledor gk teliti",perbaiki sdm spg dan spbnya apalagi kurir interen masa berkali kali order klo tidak penyok barang ketinggalan barang salah kirim barang ketuker dengan customer lain dan pengiriman tidak sesuai jadwal permintaan klo emang gini caranya tidak salah klo ketika stock an barang banyak minus pegawainya teledor tidak teliti,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
85435e57-05ca-45f9-94b5-82936a0f7e8c,EssyEssy,2026-03-30 09:27:59,2,negatif,Sering kali sudah transfer kemudian belanjaan di cancel sepihak... bikin repot,sering kali sudah transfer kemudian belanjaan di cancel sepihak bikin repot,1,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
2dea0a76-12e1-4f90-9380-d00b27a04cb5,Diana Novita,2026-03-29 21:51:45,2,negatif,"pelayanannya skrg bnr2 buruk. pesan pagi dikirim sore. percuma ada jadwal pengiriman, kl barang dikirim lewat dan telat bgt dr jadwal kirim. bisa telat 5 jam. toko juga ga ada info apa2, customer juga ga bisa di hubungi.",pelayanannya skrg bnr buruk pesan pagi dikirim sore percuma ada jadwal pengiriman kl barang dikirim lewat dan telat banget dr jadwal kirim bisa telat jam toko juga tidak ada info apa customer juga tidak bisa di hubungi,1,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
59c84aed-2d92-4973-86c8-cef872c7decc,Agus Hariadi,2026-03-28 15:30:48,2,negatif,"biasa pakai alfa gift ga sampe sejam, klo klik lewat sejam🤣🤣",biasa pakai alfa gift tidak sampe sejam klo klik lewat sejam,1,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
9341f261-4034-426b-a1ad-b66241e4d456,Singgih Styadi,2026-03-28 14:08:26,2,negatif,pelayanan lama pending sampai 3 jam respon cs lelet. akan saya buat review juga di bursa saham,pelayanan lama pending sampai jam respon customer service lelet akan saya buat review juga di bursa saham,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
7761f150-e03c-4e0d-b7a4-5775c5febdd4,Lukas Suratno,2026-03-28 02:23:49,2,negatif,aplikasi apa ini mau bikin akun malah ditolak udah masukin nomor hp gak bisa email gak bisa apa apa gak bisa gak jelas banget,aplikasi apa ini mau bikin akun malah ditolak udah masukin nomor hp tidak bisa email tidak bisa apa apa tidak bisa tidak jelas banget,0,,,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
dbac6a14-854f-40ad-a507-c39adf3d6730,Cony Cristien,2026-03-27 08:58:15,2,negatif,"knp saldo klik saya sering hilang ya? mana ribet bgt komplain nya, kayak di lempar2",knp saldo klik saya sering hilang ya mana ribet banget komplain nya kayak di lempar,0,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
e62a9764-4c03-4336-ad1e-19909caff832,Neneng Uchihasanah,2026-03-25 18:05:06,2,negatif,tolong tambah live chat jadi kalo barang di batalkan bisa di infokan langsung ke customer dan juga kalo barang habis jangan dipajang terus dong kan bisa kasih keterangan barang kosong atau gimana udah nungguin taunya dibatalin kan nyebelin emang duit transfer nya dikirim lagi tapi kan bikin kecewa customer,tolong tambah live chat jadi kalo barang di batalkan bisa di infokan langsung ke customer dan juga kalo barang habis jangan dipajang terus dong kan bisa kasih keterangan barang kosong atau gimana udah nungguin taunya dibatalin kan nyebelin emang duit transfer nya dikirim lagi tapi kan bikin kecewa customer,1,2603100,2603100,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
620c295c-684b-482b-9df3-d718d19c9b18,Mulya Mayang,2026-03-24 16:22:45,2,negatif,sering error tolong dperbaiki,sering error tolong dperbaiki,0,,,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
1cec7903-bfd7-4d2b-9131-880f27eb435c,Vanssa Shop,2026-03-19 22:28:19,2,negatif,katanya ongkir gratis tp ternyata bayar. ga spt alfagift yg benar2 gratong,katanya ongkir gratis tp ternyata bayar tidak spt alfagift yg benar gratong,0,,,,,Klik Indomaret,com.indomaret.klikindomaret,https://play.google.com/store/apps/details?id=com.indomaret.klikindomaret,Google Play Store scraping menggunakan google-play-scraper
